name,count,animal,year,location
NORRIS,1,0,"2017",Toronto
NORTON,1,0,"2017",Toronto
NOSIK,1,0,"2017",Toronto
NOTE,1,0,"2017",Toronto
NOU NOU,1,0,"2017",Toronto
NOUGEY,1,0,"2017",Toronto
NOVA SCOTIA,1,0,"2017",Toronto
NOVEMBER,1,0,"2017",Toronto
NOWHITE,1,0,"2017",Toronto
NOX,1,0,"2017",Toronto
NOXIE,1,0,"2017",Toronto
NU NU,1,0,"2017",Toronto
NUALA,1,0,"2017",Toronto
NUBLINU,1,0,"2017",Toronto
NUKI,1,0,"2017",Toronto
NUREYV,1,0,"2017",Toronto
NURMAL,1,0,"2017",Toronto
NUSYA,1,0,"2017",Toronto
NUTBAR,1,0,"2017",Toronto
NUTELLA,1,0,"2017",Toronto
NYKOLA,1,0,"2017",Toronto
NYMERIA,1,0,"2017",Toronto
O J,1,0,"2017",Toronto
O'REILLY,1,0,"2017",Toronto
O.C.,1,0,"2017",Toronto
O.J.,1,0,"2017",Toronto
OATIE,1,0,"2017",Toronto
OB,1,0,"2017",Toronto
OBERON,1,0,"2017",Toronto
OBLIX,1,0,"2017",Toronto
OCEAN,1,0,"2017",Toronto
OCHO LOCO,1,0,"2017",Toronto
OCOTILLO,1,0,"2017",Toronto
OCTOMOM,1,0,"2017",Toronto
ODEN,1,0,"2017",Toronto
ODIE,1,0,"2017",Toronto
ODO,1,0,"2017",Toronto
ODORI,1,0,"2017",Toronto
ODOY/MASON,1,0,"2017",Toronto
OGATHA,1,0,"2017",Toronto
OHARA,1,0,"2017",Toronto
OHNO,1,0,"2017",Toronto
OJ GENERAL,1,0,"2017",Toronto
OKRUSZKA,1,0,"2017",Toronto
OKTOBER,1,0,"2017",Toronto
OLD YELLAR,1,0,"2017",Toronto
OLEANDER,1,0,"2017",Toronto
OLEG,1,0,"2017",Toronto
OLIMPIA,1,0,"2017",Toronto
OLIVER NORTH,1,0,"2017",Toronto
OLIVER TWIST,1,0,"2017",Toronto
OLIVER/PUSS,1,0,"2017",Toronto
OLIVIA WILDE,1,0,"2017",Toronto
OLIVOR,1,0,"2017",Toronto
OLLE,1,0,"2017",Toronto
OLLEY,1,0,"2017",Toronto
OLLIVANDER,1,0,"2017",Toronto
OLSEN,1,0,"2017",Toronto
ONSLOW,1,0,"2017",Toronto
OONTZ,1,0,"2017",Toronto
OOS,1,0,"2017",Toronto
OPRAH,1,0,"2017",Toronto
OPTO,1,0,"2017",Toronto
OPUS,1,0,"2017",Toronto
ORANGE 0,1,0,"2017",Toronto
ORANGE JUICE,1,0,"2017",Toronto
ORCHID,1,0,"2017",Toronto
OREGANO,1,0,"2017",Toronto
OREO LO MEIN,1,0,"2017",Toronto
ORFIN EDDEE,1,0,"2017",Toronto
ORVILLE-DCLD,1,0,"2017",Toronto
OSCA,1,0,"2017",Toronto
OSCAR MOO,1,0,"2017",Toronto
OSCAR WILDE,1,0,"2017",Toronto
OSIERUS,1,0,"2017",Toronto
OSKEE,1,0,"2017",Toronto
OSKIE,1,0,"2017",Toronto
OSO,1,0,"2017",Toronto
OSSINGTON,1,0,"2017",Toronto
OTTER,1,0,"2017",Toronto
OTTIS,1,0,"2017",Toronto
OTTO,1,0,"2017",Toronto
OUTCH,1,0,"2017",Toronto
OVEN MITT,1,0,"2017",Toronto
OVID,1,0,"2017",Toronto
OWL,1,0,"2017",Toronto
OXFORD,1,0,"2017",Toronto
OZ,1,0,"2017",Toronto
OZWALD,1,0,"2017",Toronto
OZZINGTON,1,0,"2017",Toronto
P KITTY,1,0,"2017",Toronto
P. MIDNIGHT,1,0,"2017",Toronto
P.K.,1,0,"2017",Toronto
PA,1,0,"2017",Toronto
PABLITO,1,0,"2017",Toronto
PACE,1,0,"2017",Toronto
PACHA MAMA,1,0,"2017",Toronto
PACHE,1,0,"2017",Toronto
PADDIWACK,1,0,"2017",Toronto
PAGAN,1,0,"2017",Toronto
PAINTER,1,0,"2017",Toronto
PAKI,1,0,"2017",Toronto
PAKO,1,0,"2017",Toronto
PAL,1,0,"2017",Toronto
PALMER,1,0,"2017",Toronto
PALMERSTON,1,0,"2017",Toronto
PALOMINA,1,0,"2017",Toronto
PALZMA,1,0,"2017",Toronto
PAMACS,1,0,"2017",Toronto
PAMELA,1,0,"2017",Toronto
PAMINA,1,0,"2017",Toronto
PANCAKE,1,0,"2017",Toronto
PANCHA,1,0,"2017",Toronto
PANDA BEAR,1,0,"2017",Toronto
PANDO,1,0,"2017",Toronto
PANDUR,1,0,"2017",Toronto
PANDY,1,0,"2017",Toronto
PANGO,1,0,"2017",Toronto
PANGPANG,1,0,"2017",Toronto
PANGUR,1,0,"2017",Toronto
PANGZI,1,0,"2017",Toronto
PANNA,1,0,"2017",Toronto
PANSY DECLAW,1,0,"2017",Toronto
PAPAGENA,1,0,"2017",Toronto
PAPAYA,1,0,"2017",Toronto
PAPI,1,0,"2017",Toronto
PAPILLON,1,0,"2017",Toronto
PAPRIKA,1,0,"2017",Toronto
PARADISE,1,0,"2017",Toronto
PARAMORE,1,0,"2017",Toronto
PARTY 0,1,0,"2017",Toronto
PASCAL,1,0,"2017",Toronto
PASH,1,0,"2017",Toronto
PASTEL,1,0,"2017",Toronto
PATCHA,1,0,"2017",Toronto
PATCHER,1,0,"2017",Toronto
PATCHIE,1,0,"2017",Toronto
PATCHY PATCH,1,0,"2017",Toronto
PATIENCE,1,0,"2017",Toronto
PATON,1,0,"2017",Toronto
PATOOTY,1,0,"2017",Toronto
PATRICIA O,1,0,"2017",Toronto
PATRICK M,1,0,"2017",Toronto
PATSCHI,1,0,"2017",Toronto
PATTYCAKE,1,0,"2017",Toronto
PATY,1,0,"2017",Toronto
PAULIE,1,0,"2017",Toronto
PAULINE,1,0,"2017",Toronto
PAULO,1,0,"2017",Toronto
PAVE,1,0,"2017",Toronto
PAVLO,1,0,"2017",Toronto
PAVLOVA,1,0,"2017",Toronto
PAW,1,0,"2017",Toronto
PAWL,1,0,"2017",Toronto
PAWS SCAGGS,1,0,"2017",Toronto
PAX MARINO,1,0,"2017",Toronto
PAXTON QUIGL,1,0,"2017",Toronto
PAYTON,1,0,"2017",Toronto
PEABODY,1,0,"2017",Toronto
PEACHIE,1,0,"2017",Toronto
PEANUT/TUNA,1,0,"2017",Toronto
PEANUTBUTTER,1,0,"2017",Toronto
PEAS,1,0,"2017",Toronto
PEBBLES PAT,1,0,"2017",Toronto
PECAS,1,0,"2017",Toronto
PECOTEE,1,0,"2017",Toronto
PEEBBLES,1,0,"2017",Toronto
PEEKAY,1,0,"2017",Toronto
PEESCHO,1,0,"2017",Toronto
PELLA,1,0,"2017",Toronto
PELLET,1,0,"2017",Toronto
PELLI,1,0,"2017",Toronto
PELUSA,1,0,"2017",Toronto
PEMA,1,0,"2017",Toronto
PEMBERLEY,1,0,"2017",Toronto
PENDA,1,0,"2017",Toronto
PENNEY,1,0,"2017",Toronto
PENNY LANE,1,0,"2017",Toronto
PENOK,1,0,"2017",Toronto
PEPE (PEPPY),1,0,"2017",Toronto
PEPE',1,0,"2017",Toronto
PEPINO,1,0,"2017",Toronto
PEPITA,1,0,"2017",Toronto
PEPITO,1,0,"2017",Toronto
PEPPA,1,0,"2017",Toronto
PEPPER LOPEZ,1,0,"2017",Toronto
PEPPERLBEIJA,1,0,"2017",Toronto
PEPPERPOT,1,0,"2017",Toronto
PEPPINO,1,0,"2017",Toronto
PEPPURR,1,0,"2017",Toronto
PERCIE,1,0,"2017",Toronto
PERDIKKAS,1,0,"2017",Toronto
PERI,1,0,"2017",Toronto
PERICLES,1,0,"2017",Toronto
PERKINS,1,0,"2017",Toronto
PERKY,1,0,"2017",Toronto
PERLA,1,0,"2017",Toronto
PERLITA,1,0,"2017",Toronto
PEROGIE,1,0,"2017",Toronto
PERPETUA,1,0,"2017",Toronto
PERRO,1,0,"2017",Toronto
PERRY,1,0,"2017",Toronto
PERSIA,1,0,"2017",Toronto
PERSIAN,1,0,"2017",Toronto
PERSOPHENE,1,0,"2017",Toronto
PERU,1,0,"2017",Toronto
PESHI,1,0,"2017",Toronto
PESTO,1,0,"2017",Toronto
PETER PARKER,1,0,"2017",Toronto
PETER PAWS,1,0,"2017",Toronto
PETI,1,0,"2017",Toronto
PETITO,1,0,"2017",Toronto
PETREY,1,0,"2017",Toronto
PETROLIA,1,0,"2017",Toronto
PETSGO,1,0,"2017",Toronto
PEWTER,1,0,"2017",Toronto
PEYTO,1,0,"2017",Toronto
PEYTON,1,0,"2017",Toronto
PHANTUM,1,0,"2017",Toronto
PHASMA,1,0,"2017",Toronto
PHEOBE,1,0,"2017",Toronto
PHEONIX,1,0,"2017",Toronto
PHILA,1,0,"2017",Toronto
PHILBERT,1,0,"2017",Toronto
PHILIA,1,0,"2017",Toronto
PHILLIE,1,0,"2017",Toronto
PHILLIP,1,0,"2017",Toronto
PHILLY,1,0,"2017",Toronto
PHINEAS,1,0,"2017",Toronto
PHISH,1,0,"2017",Toronto
PHOEBE-DECLA,1,0,"2017",Toronto
PHOTON,1,0,"2017",Toronto
PHRIXUS,1,0,"2017",Toronto
PHRYNE,1,0,"2017",Toronto
PHUDE,1,0,"2017",Toronto
PHYLLIS L,1,0,"2017",Toronto
PICA,1,0,"2017",Toronto
PICARD,1,0,"2017",Toronto
PICCOLINO,1,0,"2017",Toronto
PICHA,1,0,"2017",Toronto
PICHU,1,0,"2017",Toronto
PICOLINA,1,0,"2017",Toronto
PIDA,1,0,"2017",Toronto
PIE,1,0,"2017",Toronto
PIETRO,1,0,"2017",Toronto
PIGLET,1,0,"2017",Toronto
PIGWIDGEON,1,0,"2017",Toronto
PIKACHU,1,0,"2017",Toronto
PIKI,1,0,"2017",Toronto
PIKO,1,0,"2017",Toronto
PIKUN,1,0,"2017",Toronto
PIKUS,1,0,"2017",Toronto
PIMMS,1,0,"2017",Toronto
PIMP,1,0,"2017",Toronto
PINA,1,0,"2017",Toronto
PINA COLADA,1,0,"2017",Toronto
PINK,1,0,"2017",Toronto
PINKIE JANE,1,0,"2017",Toronto
PINKUS,1,0,"2017",Toronto
PINKY JUNIOR,1,0,"2017",Toronto
PINOT NOIR,1,0,"2017",Toronto
PINTA,1,0,"2017",Toronto
PINX,1,0,"2017",Toronto
PIP PIP,1,0,"2017",Toronto
PIPA,1,0,"2017",Toronto
PIPEYE,1,0,"2017",Toronto
PIPPER,1,0,"2017",Toronto
PIPPINSUSHI,1,0,"2017",Toronto
PIPPY,1,0,"2017",Toronto
PIPS,1,0,"2017",Toronto
PIPSQUEAK,1,0,"2017",Toronto
PIPSQUEEK,1,0,"2017",Toronto
PIROUETTE,1,0,"2017",Toronto
PISANA,1,0,"2017",Toronto
PISCO,1,0,"2017",Toronto
PISHI,1,0,"2017",Toronto
PISHY,1,0,"2017",Toronto
PISICA,1,0,"2017",Toronto
PISTACCHIO,1,0,"2017",Toronto
PITEK,1,0,"2017",Toronto
PITON,1,0,"2017",Toronto
PITOU,1,0,"2017",Toronto
PITSOU,1,0,"2017",Toronto
PITZICA,1,0,"2017",Toronto
PIXI,1,0,"2017",Toronto
PIXIE LEE,1,0,"2017",Toronto
PIXIE LIU,1,0,"2017",Toronto
PIXY,1,0,"2017",Toronto
PIZZA,1,0,"2017",Toronto
PIZZAZZ,1,0,"2017",Toronto
PJ,1,0,"2017",Toronto
PJ TRICKY,1,0,"2017",Toronto
PK,1,0,"2017",Toronto
PLANK,1,0,"2017",Toronto
PLATO,1,0,"2017",Toronto
PLATO-TIGER,1,0,"2017",Toronto
PLAYBOY,1,0,"2017",Toronto
PLUM,1,0,"2017",Toronto
PLUMA,1,0,"2017",Toronto
PLUSHKA,1,0,"2017",Toronto
PNUT,1,0,"2017",Toronto
PO,1,0,"2017",Toronto
POATOU,1,0,"2017",Toronto
POCKY,1,0,"2017",Toronto
POCO,1,0,"2017",Toronto
POCOK,1,0,"2017",Toronto
POEKE,1,0,"2017",Toronto
POGO,1,0,"2017",Toronto
POILU,1,0,"2017",Toronto
POINTY,1,0,"2017",Toronto
POLAR,1,0,"2017",Toronto
POLAR BEAR,1,0,"2017",Toronto
POLKAROO,1,0,"2017",Toronto
POLLIE,1,0,"2017",Toronto
POLLYANNA,1,0,"2017",Toronto
POM,1,0,"2017",Toronto
POM PUI,1,0,"2017",Toronto
POMPEY,1,0,"2017",Toronto
POMPOGNEAU,1,0,"2017",Toronto
PONY,1,0,"2017",Toronto
PONYO,1,0,"2017",Toronto
POO BEAR,1,0,"2017",Toronto
POOBEAR,1,0,"2017",Toronto
POODLE,1,0,"2017",Toronto
POOKAH,1,0,"2017",Toronto
POOPS,1,0,"2017",Toronto
POOPY,1,0,"2017",Toronto
POOSHOCK,1,0,"2017",Toronto
POOTIE,1,0,"2017",Toronto
POOTSA,1,0,"2017",Toronto
POOTY,1,0,"2017",Toronto
POPLAR,1,0,"2017",Toronto
POPPERS,1,0,"2017",Toronto
POPPIT,1,0,"2017",Toronto
POPPLE,1,0,"2017",Toronto
POPPU,1,0,"2017",Toronto
POPS,1,0,"2017",Toronto
PORCELAIN,1,0,"2017",Toronto
PORCELINE,1,0,"2017",Toronto
PORCH,1,0,"2017",Toronto
PORCIA,1,0,"2017",Toronto
PORFIADO,1,0,"2017",Toronto
PORKCHOP,1,0,"2017",Toronto
PORTA,1,0,"2017",Toronto
PORTER,1,0,"2017",Toronto
POSH,1,0,"2017",Toronto
POSHKIN,1,0,"2017",Toronto
POSSUM,1,0,"2017",Toronto
POSY,1,0,"2017",Toronto
POTASSIUM,1,0,"2017",Toronto
POTATO,1,0,"2017",Toronto
POTATOE,1,0,"2017",Toronto
POTION,1,0,"2017",Toronto
POTTER,1,0,"2017",Toronto
POUFFE,1,0,"2017",Toronto
POULETTE,1,0,"2017",Toronto
POUNCER,1,0,"2017",Toronto
POUSETTE,1,0,"2017",Toronto
POUTINE,1,0,"2017",Toronto
POWDER,1,0,"2017",Toronto
PRADA,1,0,"2017",Toronto
PRAJNA,1,0,"2017",Toronto
PRALINE,1,0,"2017",Toronto
PRATA,1,0,"2017",Toronto
PRECIOUSYUKI,1,0,"2017",Toronto
PRECOIUS,1,0,"2017",Toronto
PRENS,1,0,"2017",Toronto
PRESCOTT,1,0,"2017",Toronto
PRESLEY,1,0,"2017",Toronto
PRESTA,1,0,"2017",Toronto
PRESTIE,1,0,"2017",Toronto
PRESTON,1,0,"2017",Toronto
PRETTO,1,0,"2017",Toronto
PREZ,1,0,"2017",Toronto
PRIMROSE,1,0,"2017",Toronto
PRINCE NOLAN,1,0,"2017",Toronto
PRINCESS I,1,0,"2017",Toronto
PRINCESS II,1,0,"2017",Toronto
PRINCESS JAS,1,0,"2017",Toronto
PRINCESSLEIA,1,0,"2017",Toronto
PRINCESSMINI,1,0,"2017",Toronto
PRINCEWILLIA,1,0,"2017",Toronto
PRITI,1,0,"2017",Toronto
PRIYA,1,0,"2017",Toronto
PROMYK,1,0,"2017",Toronto
PROSPURRO,1,0,"2017",Toronto
PRUDENCE,1,0,"2017",Toronto
PRUSSIA,1,0,"2017",Toronto
PRYCE,1,0,"2017",Toronto
PRYNCE,1,0,"2017",Toronto
PRYZM,1,0,"2017",Toronto
PSERIMOS,1,0,"2017",Toronto
PSIPSINA,1,0,"2017",Toronto
PSY,1,0,"2017",Toronto
PUCAS,1,0,"2017",Toronto
PUCKER,1,0,"2017",Toronto
PUDDIN POP,1,0,"2017",Toronto
PUDDY,1,0,"2017",Toronto
PUDDY 0,1,0,"2017",Toronto
PUDGE,1,0,"2017",Toronto
PUDGEY,1,0,"2017",Toronto
PUFF-PIECE,1,0,"2017",Toronto
PUFFABUFF,1,0,"2017",Toronto
PUGGIE,1,0,"2017",Toronto
PUGGY,1,0,"2017",Toronto
PUGI,1,0,"2017",Toronto
PUKE,1,0,"2017",Toronto
PULYA,1,0,"2017",Toronto
PUMI,1,0,"2017",Toronto
PUMPERNICKEL,1,0,"2017",Toronto
PUMPERNICKLE,1,0,"2017",Toronto
PUMPKIN HEAD,1,0,"2017",Toronto
PUMPKIN SEED,1,0,"2017",Toronto
PUMPKY,1,0,"2017",Toronto
PUNK,1,0,"2017",Toronto
PUPPET,1,0,"2017",Toronto
PURDY,1,0,"2017",Toronto
PUREE,1,0,"2017",Toronto
PURL,1,0,"2017",Toronto
PURR,1,0,"2017",Toronto
PURRARI,1,0,"2017",Toronto
PURRCIE,1,0,"2017",Toronto
PURRCY,1,0,"2017",Toronto
PURRIWINKLE,1,0,"2017",Toronto
PURRJA,1,0,"2017",Toronto
PURROGI,1,0,"2017",Toronto
PURRR,1,0,"2017",Toronto
PURRSCILLA,1,0,"2017",Toronto
PURRSNICKITY,1,0,"2017",Toronto
PURRTRICIA,1,0,"2017",Toronto
PURRY,1,0,"2017",Toronto
PUSEK,1,0,"2017",Toronto
PUSHANKA,1,0,"2017",Toronto
PUSHEEN,1,0,"2017",Toronto
PUSHKA,1,0,"2017",Toronto
PUSHKIN,1,0,"2017",Toronto
PUSHY,1,0,"2017",Toronto
PUSS'N BOOTS,1,0,"2017",Toronto
PUSSBOOTS,1,0,"2017",Toronto
PUSSETTE,1,0,"2017",Toronto
PUSSNBOOTS,1,0,"2017",Toronto
PUSSUMS,1,0,"2017",Toronto
PUSSY 0,1,0,"2017",Toronto
PUSSYWILLOW,1,0,"2017",Toronto
PUZZ,1,0,"2017",Toronto
PYATNIC'HICO,1,0,"2017",Toronto
PYE (IZZY),1,0,"2017",Toronto
PYEPYE,1,0,"2017",Toronto
PYTHAGORAS,1,0,"2017",Toronto
PYZHYK,1,0,"2017",Toronto
Q TIP,1,0,"2017",Toronto
QETESH,1,0,"2017",Toronto
QIQI,1,0,"2017",Toronto
QTIP,1,0,"2017",Toronto
QUADE,1,0,"2017",Toronto
QUATRO,1,0,"2017",Toronto
QUEEN,1,0,"2017",Toronto
QUEEN AMIDAL,1,0,"2017",Toronto
QUEST,1,0,"2017",Toronto
QUIGLEY,1,0,"2017",Toronto
QUILT,1,0,"2017",Toronto
QUIMBY,1,0,"2017",Toronto
QUIMEY,1,0,"2017",Toronto
QUIN,1,0,"2017",Toronto
QUINCEY,1,0,"2017",Toronto
QUINCI,1,0,"2017",Toronto
QUINLEY,1,0,"2017",Toronto
QUINNAS,1,0,"2017",Toronto
QUINTIN,1,0,"2017",Toronto
QUINTON,1,0,"2017",Toronto
QUINTUS,1,0,"2017",Toronto
QUINTZ,1,0,"2017",Toronto
QUITA,1,0,"2017",Toronto
QUITOU(COOTU,1,0,"2017",Toronto
QUITUI,1,0,"2017",Toronto
QWERTY,1,0,"2017",Toronto
R B,1,0,"2017",Toronto
R G,1,0,"2017",Toronto
R.J.,1,0,"2017",Toronto
R2,1,0,"2017",Toronto
RACCOON,1,0,"2017",Toronto
RACHAEL,1,0,"2017",Toronto
RACHEL,1,0,"2017",Toronto
RADCLIFFE,1,0,"2017",Toronto
RADHA,1,0,"2017",Toronto
RADISH,1,0,"2017",Toronto
RAFFA,1,0,"2017",Toronto
RAFFLES,1,0,"2017",Toronto
RAFIKI,1,0,"2017",Toronto
RAI,1,0,"2017",Toronto
RAINER,1,0,"2017",Toronto
RAINHA,1,0,"2017",Toronto
RAISIN,1,0,"2017",Toronto
RAJKO,1,0,"2017",Toronto
RAKSHA,1,0,"2017",Toronto
RALLY,1,0,"2017",Toronto
RALSTON,1,0,"2017",Toronto
RAMBLE,1,0,"2017",Toronto
RAMBO JORDAN,1,0,"2017",Toronto
RAMESSES,1,0,"2017",Toronto
RAMON,1,0,"2017",Toronto
RAMONE,1,0,"2017",Toronto
RAMOS,1,0,"2017",Toronto
RAMSAY,1,0,"2017",Toronto
RANDLE,1,0,"2017",Toronto
RAP,1,0,"2017",Toronto
RAPLH,1,0,"2017",Toronto
RAPTOR,1,0,"2017",Toronto
RAQUEL,1,0,"2017",Toronto
RARI,1,0,"2017",Toronto
RASCALL,1,0,"2017",Toronto
RASHEED,1,0,"2017",Toronto
RASPBERRY,1,0,"2017",Toronto
RASPILLION,1,0,"2017",Toronto
RASPUTE,1,0,"2017",Toronto
RATA,1,0,"2017",Toronto
RAVAGE,1,0,"2017",Toronto
RAVE,1,0,"2017",Toronto
RAVI,1,0,"2017",Toronto
RAVIN,1,0,"2017",Toronto
RAYA,1,0,"2017",Toronto
RAYDAR,1,0,"2017",Toronto
RAZA,1,0,"2017",Toronto
RAZI,1,0,"2017",Toronto
RAZZMATAZZ,1,0,"2017",Toronto
REAH,1,0,"2017",Toronto
REBACKA,1,0,"2017",Toronto
REBBECA,1,0,"2017",Toronto
REBECCA,1,0,"2017",Toronto
REBUS,1,0,"2017",Toronto
RECCE,1,0,"2017",Toronto
RED NOSE,1,0,"2017",Toronto
REDFORD,1,0,"2017",Toronto
REDFUR,1,0,"2017",Toronto
REEBOK,1,0,"2017",Toronto
REECE,1,0,"2017",Toronto
REESES,1,0,"2017",Toronto
REEVES,1,0,"2017",Toronto
REEYA,1,0,"2017",Toronto
REFLEX,1,0,"2017",Toronto
REG,1,0,"2017",Toronto
REGAN,1,0,"2017",Toronto
REI,1,0,"2017",Toronto
REIVER,1,0,"2017",Toronto
REMIX,1,0,"2017",Toronto
REMMINGTON,1,0,"2017",Toronto
REMMY,1,0,"2017",Toronto
REMO,1,0,"2017",Toronto
REN,1,0,"2017",Toronto
RENESMEE,1,0,"2017",Toronto
RENNA,1,0,"2017",Toronto
RENO,1,0,"2017",Toronto
REYKA,1,0,"2017",Toronto
REYNA,1,0,"2017",Toronto
RHANDEL,1,0,"2017",Toronto
RHEA,1,0,"2017",Toronto
RHIANON RHEE,1,0,"2017",Toronto
RHODA,1,0,"2017",Toronto
RHU,1,0,"2017",Toronto
RHUM,1,0,"2017",Toronto
RHUMBA,1,0,"2017",Toronto
RHYGAR,1,0,"2017",Toronto
RHYLEE,1,0,"2017",Toronto
RICCI,1,0,"2017",Toronto
RICCO,1,0,"2017",Toronto
RICHARD,1,0,"2017",Toronto
RICHARD GERE,1,0,"2017",Toronto
RICHARD III,1,0,"2017",Toronto
RICHI,1,0,"2017",Toronto
RICHIE,1,0,"2017",Toronto
RICKI,1,0,"2017",Toronto
RICKIE,1,0,"2017",Toronto
RICKO,1,0,"2017",Toronto
RIDDICK,1,0,"2017",Toronto
RIDDLE,1,0,"2017",Toronto
RIFF,1,0,"2017",Toronto
RIGATONI,1,0,"2017",Toronto
RIJI,1,0,"2017",Toronto
RIKER,1,0,"2017",Toronto
RIKI,1,0,"2017",Toronto
RIKI TIKI,1,0,"2017",Toronto
RIKKI TOOTOO,1,0,"2017",Toronto
RILEY DECLAW,1,0,"2017",Toronto
RILEY ROSE,1,0,"2017",Toronto
RINA,1,0,"2017",Toronto
RINGA,1,0,"2017",Toronto
RIPASSO,1,0,"2017",Toronto
RIPKEN,1,0,"2017",Toronto
RIRI,1,0,"2017",Toronto
RISE,1,0,"2017",Toronto
RITZY,1,0,"2017",Toronto
RJAY,1,0,"2017",Toronto
RK SNEAK ESQ,1,0,"2017",Toronto
ROADY,1,0,"2017",Toronto
ROAMER,1,0,"2017",Toronto
ROAN,1,0,"2017",Toronto
ROARSHAK,1,0,"2017",Toronto
ROBB,1,0,"2017",Toronto
ROBBEN,1,0,"2017",Toronto
ROBBY,1,0,"2017",Toronto
ROBERT,1,0,"2017",Toronto
ROCK N ROLL,1,0,"2017",Toronto
ROCK STAR,1,0,"2017",Toronto
ROCKETMAN,1,0,"2017",Toronto
ROCKETT,1,0,"2017",Toronto
ROCKETTE,1,0,"2017",Toronto
ROCKFORD,1,0,"2017",Toronto
ROCKIE,1,0,"2017",Toronto
ROCKY (ABBY),1,0,"2017",Toronto
ROCKY ROAD,1,0,"2017",Toronto
ROD,1,0,"2017",Toronto
RODEO,1,0,"2017",Toronto
ROLLIE,1,0,"2017",Toronto
ROLLY,1,0,"2017",Toronto
ROLY,1,0,"2017",Toronto
ROMMEL,1,0,"2017",Toronto
RON FURGUNDY,1,0,"2017",Toronto
RONAN,1,0,"2017",Toronto
RONCEY,1,0,"2017",Toronto
RONCY,1,0,"2017",Toronto
RONJA,1,0,"2017",Toronto
RONNIE,1,0,"2017",Toronto
ROOFLES,1,0,"2017",Toronto
ROOK,1,0,"2017",Toronto
ROOTS,1,0,"2017",Toronto
RORSCHAUCH,1,0,"2017",Toronto
ROSALBA,1,0,"2017",Toronto
ROSALEE,1,0,"2017",Toronto
ROSANELLA,1,0,"2017",Toronto
ROSENBERG,1,0,"2017",Toronto
ROSIE POSIE,1,0,"2017",Toronto
ROSIE-DCLW,1,0,"2017",Toronto
ROSILAND,1,0,"2017",Toronto
ROSITTA,1,0,"2017",Toronto
ROSKO,1,0,"2017",Toronto
ROSS,1,0,"2017",Toronto
ROSSIA,1,0,"2017",Toronto
ROSSY,1,0,"2017",Toronto
ROTI,1,0,"2017",Toronto
ROUDOUDOU,1,0,"2017",Toronto
ROWDY,1,0,"2017",Toronto
ROWLAND,1,0,"2017",Toronto
ROXEE,1,0,"2017",Toronto
ROYAL BLUE,1,0,"2017",Toronto
ROZSA,1,0,"2017",Toronto
RUBEN,1,0,"2017",Toronto
RUBERTA,1,0,"2017",Toronto
RUBIUS,1,0,"2017",Toronto
RUDAS,1,0,"2017",Toronto
RUDI,1,0,"2017",Toronto
RUDOLPH,1,0,"2017",Toronto
RUDY BLUE,1,0,"2017",Toronto
RUEBEN,1,0,"2017",Toronto
RUFFALO,1,0,"2017",Toronto
RUFIO,1,0,"2017",Toronto
RUMBLES,1,0,"2017",Toronto
RUMCAKE,1,0,"2017",Toronto
RUMPELSTILSK,1,0,"2017",Toronto
RUMPUS,1,0,"2017",Toronto
RUMPY,1,0,"2017",Toronto
RUN RUN,1,0,"2017",Toronto
RUNA,1,0,"2017",Toronto
RUNKLE,1,0,"2017",Toronto
RUNNER,1,0,"2017",Toronto
RUNNI,1,0,"2017",Toronto
RUNTER,1,0,"2017",Toronto
RUNTIE,1,0,"2017",Toronto
RUNTY,1,0,"2017",Toronto
RUSIFEE,1,0,"2017",Toronto
RUSS,1,0,"2017",Toronto
RUSSIA,1,0,"2017",Toronto
RUSSY,1,0,"2017",Toronto
RUTTIGER,1,0,"2017",Toronto
RUZEK,1,0,"2017",Toronto
RYKER,1,0,"2017",Toronto
RYLEY,1,0,"2017",Toronto
RYLIE,1,0,"2017",Toronto
RYO,1,0,"2017",Toronto
S.O.S,1,0,"2017",Toronto
SABA,1,0,"2017",Toronto
SABASTIAN,1,0,"2017",Toronto
SABBATH,1,0,"2017",Toronto
SABESTIAN,1,0,"2017",Toronto
SABINA,1,0,"2017",Toronto
SABRA,1,0,"2017",Toronto
SABRE,1,0,"2017",Toronto
SABRIINA,1,0,"2017",Toronto
SADI,1,0,"2017",Toronto
SADY,1,0,"2017",Toronto
SAFA,1,0,"2017",Toronto
SAFFIE,1,0,"2017",Toronto
SAFFIRE,1,0,"2017",Toronto
SAFI,1,0,"2017",Toronto
SAHARA,1,0,"2017",Toronto
SAHRA,1,0,"2017",Toronto
SAKA,1,0,"2017",Toronto
SAKE,1,0,"2017",Toronto
SALLYSTITCHE,1,0,"2017",Toronto
SALMA,1,0,"2017",Toronto
SALSA,1,0,"2017",Toronto
SALVADOR,1,0,"2017",Toronto
SAM DECLAW,1,0,"2017",Toronto
SAM II,1,0,"2017",Toronto
SAMANTA,1,0,"2017",Toronto
SAMARA,1,0,"2017",Toronto
SAMBA,1,0,"2017",Toronto
SAMEDI,1,0,"2017",Toronto
SAMMICH,1,0,"2017",Toronto
SAMMY DAVIS,1,0,"2017",Toronto
SAMONA,1,0,"2017",Toronto
SAMOSA,1,0,"2017",Toronto
SAMSUN,1,0,"2017",Toronto
SAMURAI,1,0,"2017",Toronto
SAMY,1,0,"2017",Toronto
SAMY DAVIS J,1,0,"2017",Toronto
SANCHEZ,1,0,"2017",Toronto
